Tarih,Ort_Sicaklik,Hafta_Sonu,Su_Tuketimi_m3
2011-05-18,27.6,0,150681
2011-05-19,15.3,0,152205
2011-05-20,18.9,0,151929
2011-05-21,27.6,1,162516
2011-05-22,18.0,1,160805
2011-05-23,20.6,0,161956
2011-05-24,24.6,0,158947
2011-05-25,24.2,0,156296
2011-05-26,29.0,0,159963
2011-05-27,26.9,0,159405
2011-05-28,21.7,1,160098
2011-05-29,23.3,1,161625
2011-05-30,27.9,0,160606
2011-05-31,32.0,0,165671
2011-06-01,28.0,0,160005
2011-06-02,28.5,0,159383
2011-06-03,24.7,0,164362
2011-06-04,24.6,1,170210
2011-06-05,19.2,1,159008
2011-06-06,24.5,0,160802
2011-06-07,23.9,0,160882
2011-06-08,27.8,0,160054
2011-06-09,30.9,0,158957
2011-06-10,24.5,0,163029
2011-06-11,25.9,1,163344
2011-06-12,28.5,1,164111
2011-06-13,32.0,0,168108
2011-06-14,29.2,0,161199
2011-06-15,33.7,0,162970
2011-06-16,30.2,0,167293
2011-06-17,27.4,0,167265
2011-06-18,26.9,1,170270
2011-06-19,25.5,1,166774
2011-06-20,37.9,0,175410
2011-06-21,24.8,0,163368
2011-06-22,28.6,0,164421
2011-06-23,27.3,0,165589
2011-06-24,31.9,0,167194
2011-06-25,25.6,1,175200
2011-06-26,32.3,1,179587
2011-06-27,30.4,0,163460
2011-06-28,30.3,0,162943
2011-06-29,36.1,0,175926
2011-06-30,35.6,0,173054
2011-07-01,34.6,0,171194
2011-07-02,31.2,1,170966
2011-07-03,24.7,1,172222
2011-07-04,26.1,0,165075
2011-07-05,30.0,0,167787
2011-07-06,23.6,0,168039
2011-07-07,29.9,0,164969
2011-07-08,31.5,0,168789
2011-07-09,29.3,1,173749
2011-07-10,27.8,1,173339
2011-07-11,30.3,0,169560
2011-07-12,29.8,0,170614
2011-07-13,27.0,0,166506
2011-07-14,29.2,0,163605
2011-07-15,29.6,0,172907
2011-07-16,34.5,1,178231
2011-07-17,27.6,1,170461
2011-07-18,28.7,0,167603
2011-07-19,30.8,0,166338
2011-07-20,34.3,0,176276
2011-07-21,29.8,0,164814
2011-07-22,31.9,0,171245
2011-07-23,34.4,1,174043
2011-07-24,28.8,1,174358
2011-07-25,32.3,0,170112
2011-07-26,36.4,0,182818
2011-07-27,25.8,0,170021
2011-07-28,33.6,0,165723
2011-07-29,32.2,0,166070
2011-07-30,29.6,1,168272
2011-07-31,31.4,1,169716
2011-08-01,29.7,0,165060
2011-08-02,31.6,0,168767
2011-08-03,27.9,0,168298
2011-08-04,34.2,0,173509
2011-08-05,34.9,0,170371
2011-08-06,33.4,1,171235
2011-08-07,23.6,1,168424
2011-08-08,29.9,0,172553
2011-08-09,27.4,0,168082
2011-08-10,31.8,0,168452
2011-08-11,31.5,0,172290
2011-08-12,29.0,0,166163
2011-08-13,28.9,1,167153
2011-08-14,32.9,1,171841
2011-08-15,36.3,0,171137
2011-08-16,25.2,0,168426
2011-08-17,31.3,0,172282
2011-08-18,29.7,0,157850
2011-08-19,29.8,0,166620
2011-08-20,29.5,1,168707
2011-08-21,28.1,1,173381
2011-08-22,26.0,0,157500
2011-08-23,31.2,0,167147
2011-08-24,22.9,0,159686
2011-08-25,27.5,0,165292
2011-08-26,27.7,0,166694
2011-08-27,24.2,1,166787
2011-08-28,30.3,1,169896
2011-08-29,23.1,0,160579
2011-08-30,29.4,0,156031
2011-08-31,22.2,0,161972
2011-09-01,29.8,0,160753
2011-09-02,28.1,0,161990
2011-09-03,27.0,1,163914
2011-09-04,26.8,1,167709
2011-09-05,27.1,0,158281
2011-09-06,27.6,0,162908
2011-09-07,27.2,0,162552
2011-09-08,26.0,0,159954
2011-09-09,26.8,0,163948
2011-09-10,20.9,1,169286
2011-09-11,24.6,1,160971
2011-09-12,30.3,0,158443
2011-09-13,27.5,0,148573
2011-09-14,25.9,0,159191
2011-09-15,24.8,0,154712
2011-09-16,25.5,0,149361
2011-09-17,18.9,1,163892
2011-09-18,17.9,1,153937
2011-09-19,20.9,0,153888
2011-09-20,23.9,0,159618
2011-09-21,24.9,0,152343
2011-09-22,22.2,0,156298
2011-09-23,24.6,0,150770
2011-09-24,19.9,1,158023
2011-09-25,22.2,1,162407
2011-09-26,22.8,0,154729
2011-09-27,23.1,0,151387
2011-09-28,18.8,0,150495
2011-09-29,18.6,0,153547
2011-09-30,20.3,0,157761
2011-10-01,20.0,1,153434
2011-10-02,17.4,1,152061
2011-10-03,17.5,0,150823
2011-10-04,19.7,0,152517
2011-10-05,16.1,0,143593
2011-10-06,16.7,0,152235
2011-10-07,14.5,0,150070
2011-10-08,19.4,1,150472
2011-10-09,13.2,1,150735
2011-10-10,17.9,0,146322
2011-10-11,11.6,0,146204
2011-10-12,19.0,0,151727
2011-10-13,17.8,0,141264
2011-10-14,21.2,0,144156
2011-10-15,20.4,1,147152
2011-10-16,15.5,1,151562
2011-10-17,16.0,0,141299
2011-10-18,17.5,0,145870
2011-10-19,12.4,0,142820
2011-10-20,20.3,0,138290
2011-10-21,14.6,0,143527
2011-10-22,9.5,1,143346
2011-10-23,11.8,1,150619
2011-10-24,14.9,0,145136
2011-10-25,16.3,0,141271
2011-10-26,10.4,0,142336
2011-10-27,16.1,0,138735
2011-10-28,11.4,0,143030
2011-10-29,9.5,1,141289
2011-10-30,10.0,1,144452
2011-10-31,10.9,0,136085
2011-11-01,12.4,0,135436
2011-11-02,14.6,0,136324
2011-11-03,17.0,0,148294
2011-11-04,14.8,0,140554
2011-11-05,6.7,1,142536
2011-11-06,11.8,1,141032
2011-11-07,11.1,0,137267
2011-11-08,6.8,0,137312
2011-11-09,10.2,0,132097
2011-11-10,8.7,0,130601
2011-11-11,9.0,0,133420
2011-11-12,9.0,1,135152
2011-11-13,15.9,1,138227
2011-11-14,3.1,0,134477
2011-11-15,11.9,0,136869
2011-11-16,9.2,0,132422
2011-11-17,5.8,0,134867
2011-11-18,8.0,0,126880
2011-11-19,4.3,1,133476
2011-11-20,8.4,1,134335
2011-11-21,3.0,0,128759
2011-11-22,7.2,0,126579
2011-11-23,-1.7,0,125954
2011-11-24,7.1,0,127573
2011-11-25,3.5,0,132758
2011-11-26,5.8,1,130219
2011-11-27,4.4,1,134427
2011-11-28,6.2,0,126128
2011-11-29,4.1,0,129414
2011-11-30,5.8,0,122746
2011-12-01,1.0,0,130006
2011-12-02,-0.4,0,125688
2011-12-03,2.1,1,131533
2011-12-04,6.1,1,133146
2011-12-05,12.4,0,125462
2011-12-06,9.8,0,124292
2011-12-07,4.5,0,124614
2011-12-08,9.1,0,125487
2011-12-09,7.8,0,125653
2011-12-10,3.1,1,126056
2011-12-11,3.2,1,133288
2011-12-12,2.7,0,125401
2011-12-13,5.1,0,123770
2011-12-14,4.5,0,125784
2011-12-15,3.1,0,123354
2011-12-16,-5.4,0,120919
2011-12-17,-3.1,1,126649
2011-12-18,6.8,1,123849
2011-12-19,0.9,0,120160
2011-12-20,-3.5,0,126618
2011-12-21,-0.9,0,118868
2011-12-22,6.6,0,117522
2011-12-23,1.9,0,122542
2011-12-24,4.4,1,124706
2011-12-25,2.3,1,124501
2011-12-26,-0.3,0,122484
2011-12-27,-1.2,0,120456
2011-12-28,1.3,0,118679
2011-12-29,1.9,0,122262
2011-12-30,6.4,0,120541
2011-12-31,0.8,1,126922
2012-01-01,2.4,1,125753
2012-01-02,-4.2,0,115935
2012-01-03,3.0,0,119928
2012-01-04,5.7,0,123422
2012-01-05,1.6,0,119961
2012-01-06,-6.8,0,119950
2012-01-07,2.4,1,123232
2012-01-08,3.3,1,126509
2012-01-09,-2.4,0,122668
2012-01-10,-3.1,0,124114
2012-01-11,0.4,0,118316
2012-01-12,2.8,0,124446
2012-01-13,-6.9,0,120239
2012-01-14,2.6,1,120488
2012-01-15,-5.6,1,124620
2012-01-16,-0.6,0,118343
2012-01-17,-1.1,0,117499
2012-01-18,-0.8,0,117452
2012-01-19,-2.2,0,114796
2012-01-20,-3.0,0,115447
2012-01-21,-0.2,1,124714
2012-01-22,-4.6,1,124586
2012-01-23,-4.9,0,116934
2012-01-24,-5.3,0,118217
2012-01-25,1.3,0,120264
2012-01-26,-3.3,0,121788
2012-01-27,1.2,0,119479
2012-01-28,-3.6,1,122170
2012-01-29,3.8,1,124363
2012-01-30,1.6,0,119550
2012-01-31,-0.5,0,119952
2012-02-01,-1.3,0,124964
2012-02-02,2.5,0,119143
2012-02-03,1.7,0,116811
2012-02-04,-3.9,1,122789
2012-02-05,1.8,1,124342
2012-02-06,1.2,0,117214
2012-02-07,-1.1,0,117562
2012-02-08,-0.4,0,124790
2012-02-09,-6.3,0,116026
2012-02-10,1.8,0,121036
2012-02-11,0.6,1,128096
2012-02-12,-2.3,1,127774
2012-02-13,-2.5,0,123472
2012-02-14,4.1,0,121112
2012-02-15,-3.8,0,120408
2012-02-16,-1.0,0,120358
2012-02-17,4.6,0,124679
2012-02-18,4.4,1,122353
2012-02-19,0.9,1,130247
2012-02-20,-6.8,0,121074
2012-02-21,-1.6,0,123172
2012-02-22,3.1,0,125342
2012-02-23,2.9,0,124919
2012-02-24,0.3,0,122805
2012-02-25,7.2,1,130392
2012-02-26,1.2,1,128377
2012-02-27,1.0,0,122603
2012-02-28,1.6,0,125646
2012-02-29,2.5,0,126517
2012-03-01,3.3,0,131462
2012-03-02,-4.2,0,127027
2012-03-03,2.8,1,134479
2012-03-04,4.5,1,132400
2012-03-05,3.5,0,131560
2012-03-06,6.2,0,125074
2012-03-07,5.7,0,127089
2012-03-08,6.5,0,121724
2012-03-09,1.2,0,126215
2012-03-10,6.5,1,134946
2012-03-11,4.9,1,131137
2012-03-12,6.9,0,133676
2012-03-13,4.6,0,135620
2012-03-14,2.5,0,133528
2012-03-15,3.4,0,123811
2012-03-16,6.2,0,130530
2012-03-17,5.6,1,134916
2012-03-18,5.8,1,135854
2012-03-19,10.1,0,138156
2012-03-20,9.1,0,132370
2012-03-21,7.8,0,132932
2012-03-22,7.8,0,129723
2012-03-23,13.9,0,132251
2012-03-24,4.8,1,137865
2012-03-25,6.8,1,140078
2012-03-26,13.2,0,133744
2012-03-27,11.0,0,131651
2012-03-28,7.9,0,130038
2012-03-29,6.1,0,133716
2012-03-30,7.1,0,138326
2012-03-31,10.6,1,144929
2012-04-01,6.3,1,138299
2012-04-02,13.4,0,136377
2012-04-03,15.9,0,139260
2012-04-04,10.3,0,142668
2012-04-05,13.1,0,137658
2012-04-06,11.8,0,139604
2012-04-07,16.0,1,144391
2012-04-08,13.4,1,145379
2012-04-09,9.0,0,135098
2012-04-10,12.4,0,144030
2012-04-11,12.0,0,143566
2012-04-12,12.0,0,145391
2012-04-13,15.3,0,140039
2012-04-14,10.1,1,145176
2012-04-15,11.9,1,144899
2012-04-16,19.9,0,140034
2012-04-17,16.7,0,143008
2012-04-18,17.8,0,146779
2012-04-19,19.4,0,147578
2012-04-20,21.7,0,146450
2012-04-21,15.8,1,154202
2012-04-22,15.8,1,149761
2012-04-23,12.0,0,150980
2012-04-24,10.1,0,144987
2012-04-25,18.5,0,146882
2012-04-26,17.9,0,149693
2012-04-27,20.5,0,149500
2012-04-28,16.9,1,155813
2012-04-29,16.5,1,159746
2012-04-30,19.7,0,144906
2012-05-01,16.2,0,144531
2012-05-02,19.3,0,151861
2012-05-03,21.0,0,154604
2012-05-04,18.1,0,154611
2012-05-05,21.4,1,158210
2012-05-06,16.7,1,152102
2012-05-07,20.7,0,154805
2012-05-08,18.7,0,154771
2012-05-09,18.2,0,157429
2012-05-10,20.0,0,156744
2012-05-11,21.2,0,153021
2012-05-12,19.1,1,156712
2012-05-13,19.9,1,160521
2012-05-14,17.0,0,156405
2012-05-15,20.6,0,159958
2012-05-16,19.7,0,153177
2012-05-17,25.8,0,156662
2012-05-18,25.3,0,160306
2012-05-19,25.3,1,163257
2012-05-20,23.0,1,160453
2012-05-21,21.9,0,157593
2012-05-22,27.5,0,154047
2012-05-23,19.8,0,157874
2012-05-24,23.8,0,157305
2012-05-25,21.9,0,161040
2012-05-26,24.6,1,166809
2012-05-27,26.9,1,167752
2012-05-28,20.2,0,161534
2012-05-29,24.9,0,160273
2012-05-30,29.5,0,159038
2012-05-31,27.3,0,158919
2012-06-01,30.2,0,165979
2012-06-02,25.1,1,165797
2012-06-03,25.7,1,169036
2012-06-04,24.1,0,167826
2012-06-05,23.8,0,164129
2012-06-06,26.6,0,163872
2012-06-07,31.5,0,165334
2012-06-08,24.0,0,166433
2012-06-09,22.8,1,168776
2012-06-10,29.1,1,170307
2012-06-11,28.0,0,165145
2012-06-12,29.3,0,169500
2012-06-13,28.8,0,166632
2012-06-14,30.4,0,163915
2012-06-15,28.4,0,168415
2012-06-16,30.8,1,174231
2012-06-17,32.9,1,172425
2012-06-18,31.4,0,168430
2012-06-19,28.1,0,168848
2012-06-20,28.8,0,167582
2012-06-21,26.8,0,167311
2012-06-22,30.5,0,166010
2012-06-23,29.6,1,174661
2012-06-24,30.4,1,175635
2012-06-25,29.5,0,166886
2012-06-26,25.8,0,167743
2012-06-27,24.1,0,172865
2012-06-28,31.7,0,175685
2012-06-29,28.9,0,167467
2012-06-30,31.4,1,172624
2012-07-01,35.5,1,187356
2012-07-02,29.8,0,170208
2012-07-03,24.9,0,170135
2012-07-04,33.5,0,175083
2012-07-05,32.3,0,175398
2012-07-06,29.3,0,166904
2012-07-07,30.9,1,178711
2012-07-08,29.0,1,174477
2012-07-09,37.2,0,177447
2012-07-10,35.5,0,181513
2012-07-11,28.6,0,170696
2012-07-12,32.1,0,171025
2012-07-13,30.4,0,165653
2012-07-14,34.3,1,185313
2012-07-15,28.7,1,172942
2012-07-16,30.4,0,170415
2012-07-17,30.0,0,170596
2012-07-18,30.3,0,171750
2012-07-19,30.3,0,171706
2012-07-20,29.5,0,165134
2012-07-21,30.1,1,172534
2012-07-22,34.0,1,185117
2012-07-23,31.2,0,172476
2012-07-24,32.0,0,174232
2012-07-25,34.8,0,178609
2012-07-26,34.6,0,177431
2012-07-27,26.7,0,169709
2012-07-28,32.9,1,169643
2012-07-29,34.8,1,179902
2012-07-30,34.0,0,176304
2012-07-31,33.8,0,183133
2012-08-01,27.1,0,174109
2012-08-02,32.3,0,174081
2012-08-03,32.7,0,177802
2012-08-04,29.8,1,177738
2012-08-05,32.2,1,173927
2012-08-06,30.1,0,170429
2012-08-07,37.9,0,181435
2012-08-08,28.2,0,171933
2012-08-09,30.6,0,174059
2012-08-10,29.6,0,167882
2012-08-11,36.7,1,183833
2012-08-12,32.4,1,176122
2012-08-13,36.4,0,172170
2012-08-14,25.7,0,170176
2012-08-15,28.5,0,165960
2012-08-16,27.8,0,167398
2012-08-17,31.2,0,170555
2012-08-18,31.7,1,166835
2012-08-19,28.0,1,170765
2012-08-20,26.0,0,168320
2012-08-21,22.6,0,162335
2012-08-22,36.6,0,176032
2012-08-23,27.5,0,162404
2012-08-24,30.7,0,162957
2012-08-25,25.3,1,176158
2012-08-26,28.0,1,173112
2012-08-27,31.0,0,165511
2012-08-28,28.7,0,164282
2012-08-29,26.2,0,162391
2012-08-30,24.2,0,171453
2012-08-31,25.0,0,164293
2012-09-01,23.6,1,166139
2012-09-02,26.6,1,168817
2012-09-03,29.2,0,162372
2012-09-04,29.8,0,164781
2012-09-05,26.3,0,167083
2012-09-06,24.0,0,158994
2012-09-07,21.8,0,167057
2012-09-08,25.1,1,166218
2012-09-09,29.8,1,165054
2012-09-10,26.5,0,164865
2012-09-11,22.4,0,161622
2012-09-12,23.3,0,157118
2012-09-13,21.6,0,161396
2012-09-14,25.1,0,158243
2012-09-15,23.6,1,166072
2012-09-16,23.9,1,170498
2012-09-17,21.7,0,153095
2012-09-18,19.4,0,158864
2012-09-19,24.0,0,156767
2012-09-20,28.9,0,156996
2012-09-21,19.0,0,155953
2012-09-22,21.9,1,162461
2012-09-23,20.5,1,161732
2012-09-24,21.6,0,152661
2012-09-25,20.2,0,153573
2012-09-26,17.0,0,147617
2012-09-27,21.7,0,157213
2012-09-28,23.0,0,154215
2012-09-29,18.1,1,156759
2012-09-30,23.4,1,160625
2012-10-01,14.0,0,151396
2012-10-02,21.9,0,155386
2012-10-03,20.1,0,151658
2012-10-04,17.5,0,155944
2012-10-05,19.5,0,154297
2012-10-06,17.7,1,152357
2012-10-07,18.1,1,159485
2012-10-08,23.0,0,146696
2012-10-09,20.6,0,151125
2012-10-10,9.8,0,149717
2012-10-11,17.6,0,153586
2012-10-12,15.2,0,146018
2012-10-13,11.8,1,151325
2012-10-14,15.1,1,150463
2012-10-15,19.4,0,148004
2012-10-16,14.8,0,151752
2012-10-17,16.3,0,146466
2012-10-18,14.3,0,149690
2012-10-19,16.6,0,149204
2012-10-20,10.7,1,150127
2012-10-21,17.2,1,152204
2012-10-22,17.5,0,149344
2012-10-23,8.2,0,146911
2012-10-24,7.4,0,146610
2012-10-25,15.7,0,142342
2012-10-26,15.1,0,144058
2012-10-27,11.9,1,144987
2012-10-28,10.8,1,146238
2012-10-29,9.4,0,143644
2012-10-30,11.2,0,141042
2012-10-31,10.7,0,138452
2012-11-01,10.3,0,137356
2012-11-02,12.2,0,143509
2012-11-03,9.5,1,145743
2012-11-04,8.6,1,138857
2012-11-05,12.5,0,141039
2012-11-06,7.4,0,139636
2012-11-07,13.5,0,139825
2012-11-08,9.9,0,135270
2012-11-09,10.0,0,145790
2012-11-10,15.8,1,141795
2012-11-11,11.2,1,140754
2012-11-12,5.8,0,138282
2012-11-13,10.7,0,137905
2012-11-14,8.2,0,139140
2012-11-15,7.7,0,131714
2012-11-16,8.6,0,133985
2012-11-17,3.4,1,143932
2012-11-18,11.0,1,136927
2012-11-19,6.9,0,133051
2012-11-20,5.9,0,133583
2012-11-21,12.5,0,134045
2012-11-22,8.4,0,135956
2012-11-23,3.4,0,130639
2012-11-24,10.0,1,134258
2012-11-25,10.8,1,137166
2012-11-26,6.1,0,131008
2012-11-27,8.8,0,131879
2012-11-28,3.1,0,133841
2012-11-29,1.9,0,127725
2012-11-30,4.3,0,127308
2012-12-01,3.6,1,128412
2012-12-02,8.7,1,135318
2012-12-03,4.9,0,129702
2012-12-04,-2.0,0,126217
2012-12-05,1.7,0,131319
2012-12-06,1.7,0,125115
2012-12-07,4.9,0,125166
2012-12-08,6.0,1,132658
2012-12-09,2.4,1,129079
2012-12-10,1.1,0,124445
2012-12-11,-1.8,0,125593
2012-12-12,3.4,0,124915
2012-12-13,-1.9,0,125457
2012-12-14,0.7,0,126010
2012-12-15,3.7,1,127451
2012-12-16,7.2,1,130446
2012-12-17,8.3,0,123292
2012-12-18,4.2,0,128169
2012-12-19,3.2,0,128760
2012-12-20,-0.6,0,125321
2012-12-21,0.2,0,124587
2012-12-22,6.7,1,132820
2012-12-23,2.5,1,128443
2012-12-24,-2.2,0,124767
2012-12-25,-1.9,0,122296
2012-12-26,-0.6,0,124338
2012-12-27,4.2,0,126950
2012-12-28,-0.1,0,130180
2012-12-29,-0.3,1,120718
2012-12-30,1.7,1,129244
2012-12-31,-5.0,0,121284
2013-01-01,0.6,0,120116
2013-01-02,-7.1,0,118521
2013-01-03,2.9,0,126954
2013-01-04,-4.8,0,121007
2013-01-05,-1.8,1,128464
2013-01-06,-3.3,1,128950
2013-01-07,3.6,0,124995
2013-01-08,-1.3,0,120034
2013-01-09,-0.0,0,116421
2013-01-10,-1.5,0,122728
2013-01-11,1.3,0,123918
2013-01-12,-1.7,1,126378
2013-01-13,5.9,1,129345
2013-01-14,-0.4,0,120791
2013-01-15,-0.0,0,122534
2013-01-16,-2.4,0,124931
2013-01-17,-2.3,0,126447
2013-01-18,-0.2,0,119570
2013-01-19,-5.2,1,123530
2013-01-20,-1.8,1,123611
2013-01-21,-3.0,0,126308
2013-01-22,-5.4,0,125000
2013-01-23,-6.2,0,123943
2013-01-24,0.9,0,123549
2013-01-25,0.5,0,117022
2013-01-26,-4.2,1,123993
2013-01-27,-2.5,1,124819
2013-01-28,-0.9,0,124558
2013-01-29,0.3,0,120359
2013-01-30,0.4,0,121925
2013-01-31,1.8,0,120441
2013-02-01,-0.7,0,118384
2013-02-02,1.3,1,128657
2013-02-03,-0.2,1,122844
2013-02-04,-0.5,0,121549
2013-02-05,1.2,0,122996
2013-02-06,-4.3,0,123161
2013-02-07,-3.0,0,129422
2013-02-08,2.6,0,121723
2013-02-09,-3.4,1,127987
2013-02-10,0.5,1,123495
2013-02-11,-0.3,0,122663
2013-02-12,-3.8,0,123885
2013-02-13,1.1,0,124494
2013-02-14,-0.4,0,122456
2013-02-15,6.1,0,126555
2013-02-16,1.9,1,125756
2013-02-17,3.7,1,129821
2013-02-18,1.3,0,122545
2013-02-19,-1.6,0,122239
2013-02-20,4.7,0,125522
2013-02-21,4.2,0,126632
2013-02-22,6.5,0,132228
2013-02-23,3.1,1,130384
2013-02-24,2.0,1,142467
2013-02-25,0.4,0,120314
2013-02-26,3.1,0,130603
2013-02-27,7.4,0,125352
2013-02-28,5.9,0,125592
2013-03-01,0.8,0,136388
2013-03-02,3.8,1,137751
2013-03-03,7.0,1,132608
2013-03-04,2.1,0,127557
2013-03-05,1.9,0,124745
2013-03-06,5.5,0,135159
2013-03-07,1.4,0,133010
2013-03-08,4.3,0,131403
2013-03-09,1.2,1,133506
2013-03-10,6.0,1,136969
2013-03-11,6.1,0,130025
2013-03-12,13.8,0,135395
2013-03-13,5.6,0,128573
2013-03-14,2.4,0,128999
2013-03-15,8.3,0,131435
2013-03-16,2.2,1,140800
2013-03-17,6.1,1,139220
2013-03-18,9.5,0,133238
2013-03-19,5.7,0,140792
2013-03-20,12.2,0,134072
2013-03-21,7.9,0,138172
2013-03-22,13.3,0,135925
2013-03-23,7.8,1,137933
2013-03-24,1.0,1,137831
2013-03-25,8.4,0,138065
2013-03-26,3.4,0,136661
2013-03-27,9.1,0,135737
2013-03-28,8.5,0,144644
2013-03-29,6.7,0,137436
2013-03-30,9.7,1,140250
2013-03-31,10.1,1,144130
2013-04-01,11.3,0,136161
2013-04-02,8.5,0,146586
2013-04-03,14.4,0,137808
2013-04-04,10.0,0,142517
2013-04-05,14.1,0,143001
2013-04-06,8.7,1,146972
2013-04-07,14.3,1,144672
2013-04-08,11.1,0,142587
2013-04-09,15.9,0,146832
2013-04-10,14.0,0,138084
2013-04-11,14.6,0,144166
2013-04-12,9.0,0,146696
2013-04-13,12.0,1,146004
2013-04-14,13.2,1,150801
2013-04-15,12.1,0,145667
2013-04-16,13.8,0,147939
2013-04-17,11.8,0,146106
2013-04-18,17.3,0,145636
2013-04-19,15.3,0,147052
2013-04-20,9.4,1,151092
2013-04-21,19.2,1,157397
2013-04-22,19.4,0,147573
2013-04-23,13.8,0,149734
2013-04-24,19.2,0,151713
2013-04-25,13.2,0,149455
2013-04-26,20.1,0,149720
2013-04-27,13.2,1,157520
2013-04-28,13.0,1,157573
2013-04-29,20.3,0,150716
2013-04-30,17.0,0,150734
2013-05-01,18.1,0,157298
2013-05-02,22.5,0,155432
2013-05-03,20.9,0,153426
2013-05-04,21.0,1,160918
2013-05-05,21.8,1,157814
2013-05-06,20.2,0,149622
2013-05-07,17.9,0,156835
2013-05-08,17.6,0,156023
2013-05-09,22.9,0,159607
2013-05-10,18.5,0,153331
2013-05-11,29.0,1,155708
2013-05-12,18.9,1,165470
2013-05-13,25.0,0,157725
2013-05-14,20.5,0,153869
2013-05-15,16.2,0,162735
2013-05-16,22.4,0,159044
2013-05-17,18.0,0,154131
2013-05-18,23.9,1,163141
2013-05-19,20.3,1,163821
2013-05-20,20.7,0,161486
2013-05-21,29.2,0,160002
2013-05-22,22.0,0,163876
2013-05-23,26.0,0,159727
2013-05-24,23.5,0,161298
2013-05-25,28.8,1,163376
2013-05-26,28.3,1,164207
2013-05-27,23.0,0,160864
2013-05-28,27.9,0,160669
2013-05-29,28.0,0,163019
2013-05-30,27.1,0,165037
2013-05-31,21.3,0,169463
2013-06-01,26.3,1,171405
2013-06-02,37.3,1,175322
2013-06-03,27.0,0,166258
2013-06-04,23.9,0,167460
2013-06-05,26.2,0,171031
2013-06-06,30.2,0,165452
2013-06-07,29.4,0,170205
2013-06-08,21.5,1,175227
2013-06-09,23.9,1,177469
2013-06-10,25.5,0,169947
2013-06-11,28.7,0,166869
2013-06-12,31.0,0,168812
2013-06-13,29.7,0,168350
2013-06-14,24.6,0,166524
2013-06-15,29.2,1,169736
2013-06-16,31.8,1,178499
2013-06-17,31.0,0,174048
2013-06-18,32.7,0,178207
2013-06-19,29.6,0,167941
2013-06-20,31.9,0,176181
2013-06-21,25.8,0,172668
2013-06-22,33.0,1,182039
2013-06-23,26.5,1,174077
2013-06-24,29.6,0,167715
2013-06-25,24.9,0,177300
2013-06-26,31.5,0,178225
2013-06-27,29.7,0,168508
2013-06-28,31.0,0,173088
2013-06-29,25.5,1,178473
2013-06-30,28.7,1,171360
2013-07-01,25.0,0,170599
2013-07-02,30.6,0,176113
2013-07-03,29.6,0,172397
2013-07-04,23.4,0,168571
2013-07-05,34.3,0,177657
2013-07-06,35.0,1,188085
2013-07-07,24.3,1,176717
2013-07-08,36.2,0,179377
2013-07-09,29.4,0,174219
2013-07-10,31.7,0,173339
2013-07-11,28.0,0,173192
2013-07-12,28.4,0,172162
2013-07-13,36.8,1,183464
2013-07-14,30.3,1,176436
2013-07-15,30.0,0,166169
2013-07-16,36.0,0,185321
2013-07-17,30.7,0,170685
2013-07-18,32.7,0,175872
2013-07-19,28.5,0,170914
2013-07-20,31.2,1,184232
2013-07-21,27.6,1,177339
2013-07-22,28.9,0,174129
2013-07-23,28.7,0,170513
2013-07-24,30.5,0,174194
2013-07-25,29.7,0,169128
2013-07-26,30.3,0,173376
2013-07-27,33.6,1,184270
2013-07-28,34.2,1,183903
2013-07-29,33.5,0,174501
2013-07-30,28.6,0,172413
2013-07-31,37.8,0,185154
2013-08-01,30.8,0,175621
2013-08-02,25.5,0,171295
2013-08-03,27.0,1,177104
2013-08-04,33.8,1,180842
2013-08-05,35.3,0,183750
2013-08-06,30.7,0,177297
2013-08-07,31.6,0,176542
2013-08-08,32.0,0,180323
2013-08-09,30.2,0,174297
2013-08-10,27.7,1,178501
2013-08-11,26.9,1,175819
2013-08-12,29.3,0,174656
2013-08-13,37.7,0,183446
2013-08-14,30.0,0,176127
2013-08-15,36.1,0,181813
2013-08-16,27.8,0,173434
2013-08-17,25.6,1,174950
2013-08-18,30.4,1,177469
2013-08-19,30.9,0,171555
2013-08-20,28.2,0,175070
2013-08-21,29.2,0,167601
2013-08-22,29.0,0,176861
2013-08-23,24.8,0,170943
2013-08-24,28.7,1,174571
2013-08-25,34.8,1,181964
2013-08-26,24.9,0,168520
2013-08-27,30.4,0,170602
2013-08-28,33.7,0,176856
2013-08-29,23.6,0,166724
2013-08-30,25.1,0,168475
2013-08-31,28.3,1,171252
2013-09-01,27.9,1,173098
2013-09-02,28.7,0,167664
2013-09-03,19.9,0,164704
2013-09-04,29.2,0,162472
2013-09-05,24.8,0,167472
2013-09-06,20.5,0,162859
2013-09-07,30.1,1,169223
2013-09-08,26.4,1,168011
2013-09-09,23.6,0,161655
2013-09-10,21.4,0,161197
2013-09-11,23.1,0,164316
2013-09-12,28.2,0,170330
2013-09-13,24.4,0,158192
2013-09-14,20.5,1,169490
2013-09-15,25.7,1,170000
2013-09-16,27.7,0,162834
2013-09-17,25.3,0,163698
2013-09-18,19.1,0,170206
2013-09-19,26.8,0,158980
2013-09-20,19.9,0,159996
2013-09-21,27.4,1,164028
2013-09-22,20.7,1,162249
2013-09-23,23.5,0,162824
2013-09-24,23.5,0,163639
2013-09-25,28.5,0,157712
2013-09-26,17.8,0,156535
2013-09-27,18.5,0,155521
2013-09-28,20.0,1,163921
2013-09-29,17.0,1,160850
2013-09-30,22.2,0,159813
